BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3311612,The perfect score / Rob Buyea.,"Buyea, Rob","1101938250, 1101938277, 9781101938256, 9781101938270",[2017],"Delacorte Press,","Interpersonal relations Juvenile fiction, Middle schools Juvenile fiction, Schools Juvenile fiction, Examinations Juvenile fiction, Cheating Education Juvenile fiction",jcbk,ncfic,,dth,05/01/2020,1
3409724,Bødy / Asa Nonami ; translated by Takami Nieda.,"Nonami, Asa, 1960-","1934287377, 9781934287378",©2012.,"Vertical ; [Turnaround [distributor]],","Horror fiction, Psychological fiction, Short stories",acbk,cafic,,cen,10/01/2020,1
3336226,The traitor prince / C.J. Redwine.,"Redwine, C. J.","0062652982, 9780062652980",[2018],"Balzer + Bray, an imprint of HarperCollinsPublishers,","Princes Juvenile fiction, Prisons Juvenile fiction, Young adult fiction, Fantasy fiction",acbk,nyfic,,bal,11/01/2020,1
3399494,Quiet / Tomie dePaola.,"DePaola, Tomie, 1934-2020,","1481477544, 9781481477543",[2018],"Simon & Schuster Books for Young Readers,","Quietude Juvenile fiction, Grandfathers Juvenile fiction, Picture books",jcbk,ncpic,,swt,03/01/2020,1
2681491,The Christmas Eve ghost / Shirley Hughes.,"Hughes, Shirley, 1927-","0763644722, 9780763644727",2010.,"Candlewick Press,","Laundry Juvenile fiction, Single parent families Juvenile fiction, Prejudices Juvenile fiction, Christmas Fiction, Liverpool England History 20th century Juvenile fiction, Great Britain History George VI 1936 1952 Juvenile fiction",jcbk,nchol,,glk,02/01/2020,1
3455088,The Qur'an : a translation for the 21st century / [translated by] Adil Salahi.,,"0860377253, 0860377504, 9780860377252, 9780860377504",[2019],"The Islamic Foundation,",Quran English,acbk,canf,,cen,06/01/2020,1
3367547,The hidden history of American fashion : rediscovering twentieth-century women designers / edited by Nancy Deihl.,,"1350000469, 9781350000469",2018.,"Bloomsbury Academic,","Fashion design United States History 20th century, Women fashion designers United States History 20th century, Women fashion designers United States Biography, Biographies",acbk,canf,,cen,03/01/2020,2
2133860,The tale of the Firebird / Gennady Spirin ; translated by Tatiana Popova.,"Spirin, Gennady",0399235841,2002.,"Philomel Books,","Fairy tales, Folklore Russia Federation Juvenile literature",jcbk,ncfft,,qna,02/01/2023,1
3199568,Growing / Taro Gomi.,"Gomi, Tarō","0714871419, 9780714871417",[2016],"Phaidon Press,",Growth Juvenile fiction,jcbk,ncpic,,net,09/01/2020,1
1848211,Perloo the bold / by Avi ; illustrations by Marcie Reed.,"Avi, 1937-",0590110020,1998.,"Scholastic Press,",Fantasy,jcbk,ccfic,,cen,09/01/2020,1
3394542,Dark Sky Island : a Jennifer Dorey mystery / Lara Dearman.,"Dearman, Lara","1683317521, 9781683317524",2018.,"Crooked Lane,","Journalists Fiction, Police Fiction, Murder Investigation Fiction, Islands Great Britain Fiction, Sark Guernsey Fiction, Detective and mystery fiction",acbk,camys,,cen,05/01/2020,1
3364254,Turbulence / Stuart Woods.,"Woods, Stuart","0735219192, 9780735219199",[2018],"G.P. Putnam's Sons, an imprint of Penguin Random House LLC,","Barrington Stone Fictitious character Fiction, Private investigators Fiction, Politicians Fiction, Florida Fiction, Action and adventure fiction, Detective and mystery fiction, Thrillers Fiction",acbk,namys,Floating,mag,06/01/2020,1
2958990,"Justice League. Trinity War / Geoff Johns, Ray Fawkes, Jeff Lemimire, J.M. DeMatteis, writers ; Ivan Reis, Mikal Janin, Doug Mahnke, Daniniel Sampere, Renato Guedes, Fernado Blanco [and 15 others], artists.","Johns, Geoff, 1973-","1401245196, 1401249442, 9781401245191, 9781401249441",[2014],"DC Comics,","Justice League of America Fictitious characters Comic books strips etc, Superheroes Comic books strips etc, Superhero comic books strips etc, Graphic novels, Comic books strips etc",acbk,nycomic,,dlr,08/01/2020,1
3279004,Effective difficult conversations : a step-by-step guide / Catherine B. Soehner and Ann Darling.,"Soehner, Catherine","0838914950, 9780838914953",2017.,"ALA Editions, an imprint of the American Library Association,","Library personnel management Handbooks manuals etc, Conflict management Handbooks manuals etc, Communication in library administration Handbooks manuals etc, Business communication Handbooks manuals etc, Interpersonal communication Handbooks manuals etc",acbk,canf,,cen,08/01/2020,1
3437273,I am Billie Jean King / by Brad Meltzer ; illustrated by Christopher Eliopoulos.,"Meltzer, Brad","0735228744, 9780735228740",[2019],"Dial Books for Young Readers, an imprint of Penguin Random House, LLC,","King Billie Jean Juvenile literature, Women tennis players United States Biography Juvenile literature, Tennis players United States Biography Juvenile literature, King Billie Jean, Women tennis players, Tennis players, Women Biography, Biographical comics, Biographies",jcbk,ncnf,,nga,12/01/2020,1
2973803,The bride insists / Jane Ashford.,"Ashford, Jane","1402285698, 9781402285691",2014.,"Sourcebooks Casablanca,","Governesses Fiction, Inheritance and succession Fiction, Husband and wife Fiction, England Fiction, Love stories, Historical fiction",acbk,cafic,,cen,12/01/2020,1
984028,"The architectural heritage of Newport, Rhode Island, 1640-1915 / by Antoinette F. Downing and Vincent J. Scully, Jr.","Downing, Antoinette Forrester",0517097192,1982.,"American Legacy Press : Distributed by Crown Publishers,",Architecture Rhode Island Newport,acbk,canf,,cen,12/01/2020,1
2851244,The horse illustrated guide to advanced English riding / by Sharon Biggs.,"Waller, Sharon Biggs, 1966-","1931993882, 9781931993883",[2007],"BowTie Press,",Horsemanship,acbk,canf,,cen,05/01/2020,2
2907850,Cherokee genealogy research / by Myra Vanderpool Gormley.,"Gormley, Myra Vanderpool, 1940-","080631964X, 9780806319643",[2012],"Genealogical Pub. Co.,","Cherokee Indians Genealogy Handbooks manuals etc, Genealogy, Cherokee Nation Genealogy, Cherokee Nation Oklahoma Genealogy, Eastern Band of Cherokee Indians Genealogy",arbk,cadesk9,,cen,01/01/2020,1
712286,The drama of W. B. Yeats : Irish myth and the Japanese Nō / Richard Taylor.,"Taylor, Richard, 1935-",0300019041,1976.,"Yale University Press,","Yeats W B William Butler 1865 1939 Knowledge Mythology, Yeats W B William Butler 1865 1939 Dramatic works, Yeats W B William Butler 1865 1939 Sources, Verse drama English Irish authors Japanese influences, Mythology Celtic in literature, Mythology History 20th century, No plays Appreciation Ireland, Ireland In literature",acbk,canf,,cen,10/01/2020,1
3489694,Santa's prayer : a story / by Tom Roberts ; illustrated by Doug Moss.,"Roberts, Tom","1454936738, 9781454936732",[2019],"Sterling Children's Books,","Santa Claus Juvenile fiction, Prayer Juvenile fiction, Christmas fiction, Christian fiction, Religious fiction, Picture books, Stories in rhyme",jcbk,nchol,,dth,07/01/2020,1
2846369,The supermale / by Alfred Jarry ; translated by Ralph Gladstone & Barbara Wright ; with an introduction by Barbara Wright.,"Jarry, Alfred, 1873-1907","1878972251, 9781878972255",1999.,"Exact Change,","Fantasy fiction, Experimental fiction",acbk,cafic,,cen,04/01/2020,1
494332,Space in motion / Juan Goytisolo ; translated by Helen R. Lane.,"Goytisolo, Juan","0930829034, 093829034",[1987],"Lumen Books,",Goytisolo Juan Translations into English,acbk,canf,,cen,12/01/2020,1
2946895,The big book of bread / Betty Crocker.,"Crocker, Betty","111845345X, 9781118453452",[2013],"Houghton Mifflin Harcourt,",Bread,acbk,canf,,cen,01/01/2020,1
3226459,The birds of Opulence / Crystal Wilkinson.,"Wilkinson, Crystal","0813166918, 9780813166919",[2016],"The University Press of Kentucky,","African American families Fiction, City and town life Fiction, Domestic fiction",acbk,nafic,,dth,08/01/2020,1
3279237,The marrow thieves / Cherie Dimaline.,"Dimaline, Cherie, 1975-","1770864865, 9781770864863",[2017],"Dancing Cat Books,","Global warming Juvenile fiction, Procurement of organs tissues etc Juvenile fiction, Bone marrow Juvenile fiction, Indians of North America Juvenile fiction, Dreams Juvenile fiction",acbk,nyfic,,mag,09/01/2020,1
2686915,The boxcar children. Snowbound mystery / [created by Gertrude Chandler Warner] ; adapted by Rob M. Worley ; illustrated by Mike Dubisch.,"Warner, Gertrude Chandler, 1890-1979","0807575151, 1602707154, 9780807575154, 9781602707153",[2009],"Magic Wagon,","Brothers and sisters Comic books strips etc, Orphans Comic books strips etc, Cartoons and comics, Mystery comic books strips etc, Graphic novels",jcbk,nccomic,Floating,bal,04/01/2020,1
2946265,Lady Gaga / Aaron Frisch.,"Frisch, Aaron, 1975-2013","1608183327, 9781608183326",[2013],"Creative Education,","Lady Gaga Juvenile literature, Singers United States Biography Juvenile literature",jcbk,ncenf,,net,11/01/2020,1
409054,"Drums and shadows : survival studies among the Georgia coastal Negroes / Savannah Unit, Georgia Writers' Project, Work Projects Administration ; introduction by Charles Joyner ; photographs by Muriel and Malcolm Bell, Jr.",,"0820308501, 082030851X",[1986],"University of Georgia Press,","African Americans Georgia, African Americans Georgia Folklore, Folklore Georgia, Superstition Georgia, Georgia Social life and customs, Georgia History",acbk,naaanf,,dth,06/01/2020,1
3396834,The truth about Aaron : my journey to understand my brother / Jonathan Hernandez with Lars Anderson.,"Hernandez, Jonathan","0062872710, 9780062872715",[2018],"Harper, an imprint of HarperCollinsPublishers,","Hernandez Aaron 1989 2017, Hernandez Jonathan Family, Football players United States Biography, Brothers United States Biography",acbk,nanf,,wts,10/01/2020,1
3490739,"Amazons, abolitionists, and activists : a graphic history of women's fight for their rights / Mikki Kendall ; art by A. D'Amico ; colors by Shari Chankhamma ; letters by Erica Schultz.","Kendall, Mikki","0399581790, 9780399581793",[2019],"Ten Speed Press,","Womens rights Comic books strips etc, Women Suffrage Comic books strips etc, Historical comics, Comics Graphic works, Nonfiction comics, Graphic novels, Biographies",acbk,nycomic,,col,02/01/2020,1
2082087,Gaylen Hansen / essay by Vicki Halper.,"Hansen, Gaylen C., 1921-",0295981695,[2001],"Linda Hodges Gallery : University of Washington Press,","Hansen Gaylen C 1921, Painters United States 20th century",acbk,canf,,cen,10/01/2020,1
3403933,Bah! Humbug! / Michael Rosen ; illustrated by Tony Ross.,"Rosen, Michael, 1946-","153620479X, 9781536204797",[2018],"Walker Books,","Dickens Charles 1812 1870 Christmas carol Adaptations Juvenile fiction, Christmas plays Juvenile fiction, Fathers and sons Juvenile fiction, Children of working parents Juvenile fiction, Schools Juvenile fiction, Theater Juvenile fiction, Christmas Fiction",jcbk,nchol,,cap,10/01/2020,1
2518463,Bear feels scared / Karma Wilson ; illustrated by Jane Chapman.,"Wilson, Karma","0689859864, 9780689859861",[2008],"Margaret K. McElderry Books,","Fear Juvenile fiction, Lost children Fiction, Friendship Fiction, Bears Juvenile fiction, Animals Fiction, Stories in rhyme Juvenile fiction",jcbk,ncpic,,bal,02/01/2023,1
3081797,The green school mystery / David A. Adler.,"Adler, David A.","0142414565, 0606063919, 9780142414569, 9780606063913","2011,","Puffin Books,","Jansen Cam Fictitious character Juvenile fiction, Photographic memory Juvenile fiction, Green movement Juvenile fiction, Environmental protection Juvenile fiction, Mystery and detective stories",jcbk,ncser,,lcy,03/01/2020,1
3453534,On the clock : what low-wage work did to me and how it drives America insane / Emily Guendelsberger.,"Guendelsberger, Emily","0316509000, 9780316509008",2019.,"Little, Brown and Company,","Working class United States, Unskilled labor United States, Minimum wage United States, Guendelsberger Emily, SOCIAL SCIENCE Social Classes Economic Disparity, SOCIAL SCIENCE Poverty Homelessness, POLITICAL SCIENCE Labor Industrial Relations",acbk,nanf,,uni,09/01/2020,1
3454137,Syd Hoff's Danny and the dinosaur in the big city / by Bruce Hale ; pictures in the style of Syd Hoff by Charles Grosvenor and David A. Cutting.,"Hale, Bruce","0062410598, 0062410601, 9780062410597, 9780062410603",[2019],"Harper, an imprint of HarperCollinsPublishers,","School field trips Juvenile fiction, City and town life Juvenile fiction, Dinosaurs Juvenile fiction, Readers Publications",jcbk,ncrdr,Floating,bea,02/01/2020,1
711772,Selling the people's Cadillac : the Edsel and corporate responsibility / [compiled by] Jan G. Deutsch.,,"0300019505, 0300020147",[1976],"Yale University Press,","Social responsibility of business United States, Sociological jurisprudence, Edsel automobile Social aspects, Political sociology",acbk,cs6,,cen,04/01/2020,1
3505671,7 days of Christmas : a season of generosity / Jen Hatmaker.,"Hatmaker, Jen","1501888277, 9781501888274",[2019],"Abingdon Press : published in association with Yates & Yates,","Christmas, Generosity Religious aspects Christianity, Christmas shopping, Materialism Religious aspects Christianity, Simplicity Religious aspects Christianity, Christian life, Cost and standard of living, Self help publications",acbk,nanf,,uni,02/01/2020,1
2898965,The sound of things falling / Juan Gabriel Vásquez ; translated from the Spanish by Anne McLean.,"Vásquez, Juan Gabriel, 1973-","1594487480, 9781594487484",2013.,"Riverhead Books, a member of Penguin Group (USA) Inc.,","Drug traffic Colombia Fiction, Male friendship Fiction, Colombia History Fiction, Suspense fiction",acbk,nafic,,spa,10/01/2020,1
3408225,A catered cat wedding / Isis Crawford.,"Crawford, Isis","1496714962, 9781496714961",2018.,"Kensington Books,","Simmons Bernie Fictitious character Crawford Fiction, Simmons Libby Fictitious character Fiction, Caterers and catering Fiction, Murder Investigation Fiction, Detective and mystery fiction",acbk,camys,,cen,10/01/2020,1
3184690,The bourbon thief / Tiffany Reisz.,"Reisz, Tiffany","0778319423, 9780778319429",[2016],"Mira,","Bourbon whiskey Fiction, Family secrets Fiction, Revenge Fiction",acbk,cafic,,cen,11/01/2020,1
3399787,Out of the ice : how climate change is revealing the past / written by Claire Eamer ; illustrated by Drew Shannon.,"Eamer, Claire, 1947-","1771387319, 9781771387316",[2018],"Kids Can Press,","Ice patch archaeology Juvenile literature, Excavations Archaeology Arctic regions Juvenile literature, Arctic regions History Juvenile literature, Climatic changes Arctic regions Juvenile literature, Global warming Arctic regions Juvenile literature, Instructional and educational works",jcbk,ncnf,,lcy,06/01/2020,1
3518837,A portrait in poems : the storied life of Gertrude Stein and Alice B. Toklas / written by Evie Robillard ; illustrated by Rachel Katstaller.,"Robillard, Evie","1525300563, 9781525300561",[2020],"Kids Can Press,","Stein Gertrude 1874 1946 Juvenile literature, Toklas Alice B Juvenile literature, Stein Gertrude 1874 1946 Friends and associates Juvenile literature, Authors American 20th century Biography Juvenile literature",jcbk,ncnf,,net,09/01/2020,1
3113945,Hat trick / Alex Morgan.,"Morgan, Alex (Alexandra Patricia), 1989-","1481450964, 1481450972, 9781481450966, 9781481450973",[2015],"Simon & Schuster Books for Young Readers,","Teamwork Sports Juvenile fiction, Friendship Juvenile fiction, Money making projects for children Juvenile fiction, Middle schools Juvenile fiction, Elementary schools Juvenile fiction, Soccer Fiction, Fund raising Fiction, Schools Fiction",jcbk,ncfic,,bro,12/01/2020,1
3448426,Optic nerve / Maria Gainza ; translated from the Spanish by Thomas Bunstead.,"Gainza, María, 1975-","1948226162, 9781948226165",2019.,"Catapult,","Art Fiction, Artists Fiction, Women art historians Fiction, Social classes Fiction, Buenos Aires Argentina Fiction, Domestic fiction, Autobiographical fiction",acbk,cafic,,cen,03/01/2020,2
532065,Peterson first guide to shells of North America / Jackie Leatherbury Douglass ; illustrations by John Douglass.,"Douglass, Jackie Leatherbury","0395482976, 0395911826, 9780395911822",1989.,"Houghton Mifflin Co.,",Shells North America Identification,jcbk,ncnf,,net,01/01/2020,1
