BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3511066,Skycircus / Peter Bunzl.,"Bunzl, Peter","1631634313, 9781631634314",[2020],"Jolly Fish Press,","Circus Juvenile fiction, Secrecy Juvenile fiction, Steampunk culture Juvenile fiction, London England History 19th century Juvenile fiction, Great Britain History 19th century Juvenile fiction, Steampunk fiction, Fantasy fiction",jcbk,ncfic,,net,08/01/2020,1
3166977,Eat what you love : quick & easy / Marlene Koch ; food photography by Steve Legato.,"Koch, Marlene","0762457848, 9780762457847",[2016],Running Press,"Quick and easy cooking, Low fat diet Recipes, Sugar free diet Recipes, Low calorie diet Recipes, Cookbooks",acbk,nanf,,spa,12/01/2020,1
2164280,Midlife Irish : discovering my family and myself / Frank Gannon.,"Gannon, Frank",0446526789,[2003],"Warner Books,","Gannon Frank Travel Ireland, Gannon Frank Family, Irish Americans Biography, Ireland Description and travel, Ireland Social life and customs",acbk,cab,,cen,11/01/2020,1
3086037,"Gotham Academy. Volume 1, Welcome to Gotham Academy / written by Becky Cloonan, Brenden Fletcher ; art by Karl Kerschl.","Cloonan, Becky","1401254721, 9781401254728",[2015],"DC Comics,","Batman Fictitious character Comic books strips etc, Preparatory schools Comic books strips etc, Cartoons and comics, Comic books strips etc, Graphic novels, Comics Graphic works",acbk,nycomic,,net,06/01/2020,2
2659259,"Once a warrior, always a warrior : navigating the transition from combat to home--including combat stress, PTSD, and mTBI / Charles W. Hoge.","Hoge, Charles W.","0762754427, 9780762754427",[2010],"GPP Life,","War neuroses, Psychology Military, Post traumatic stress disorder, Veterans Psychology",acbk,canf,,cen,08/01/2020,1
1811830,Choix de compositions et de projets de décoration des époques de Louis XVI et du Directoire; publiée avec une notice historique et une table analytique.,"Hessling, Egon",,[between 1910-1919?],"Hessling,","Decoration and ornament Louis XVI style, Pottery France",arbk,cs8ro,,cen,01/01/2020,1
3215324,The princess and the warrior : a tale of two volcanoes / Duncan Tonatiuh.,"Tonatiuh, Duncan","1419721305, 9781419721304",2016.,"Abrams Books for Young Readers,","Aztecs Folklore Juvenile literature, Nahuatl literature Juvenile literature, Indians of Mexico Folklore Juvenile literature, Indian mythology Mexico Juvenile literature, Mountains Folklore Juvenile literature, Legends Mexico Juvenile literature",jcbk,ncfft,,bro,12/01/2020,2
2806895,Something like the gods : a cultural history of the athlete from Achilles to LeBron / Stephen Amidon.,"Amidon, Stephen","1609611233, 9781609611231",[2012],"Rodale ; Distributed to the trade by Macmillan,","Sports Social aspects History, Athletes History",acbk,canf,,cen,06/01/2020,1
2695331,"Chain and bead jewelry : geometric connections : a new angle on creating dimensional earrings, bracelets, and necklaces / Scott David Plumlee.","Plumlee, Scott David","0823033392, 9780823033393",2010.,"Watson-Guptill Publications,","Jewelry making, Metal work, Beadwork",acbk,canf,,cen,08/01/2020,2
219455,Ville d'oggi. / Con un saggio di Agnoldomenico Pica.,"Aloi, Roberto",,[1964],"Hoepli,",Architecture Domestic Designs and plans,arbk,cs8r,,cen,11/01/2020,1
2731851,"Bob books. Set 1, Peg and Ted / by Bobby Lynn Maslen ; pictures by John R. Maslen.","Maslen, Bobby Lynn","0439175542, 0439845009, 9780439175548, 9780439845007",2006.,"Scholastic,","Readers Primary Juvenile fiction, Reading Phonetic method Juvenile fiction, Vocabulary Study and teaching Primary Juvenile fiction, English language Study and teaching Primary Juvenile fiction",jcbk,ncrdr,Floating,wal,07/01/2020,1
3162759,Murder in an Irish village / Carlene O'Connor.,"O'Connor, Carlene","1617738441, 9781617738449",2016.,"Kensington Publishing,","Restaurants Fiction, Family owned business enterprises Fiction, Murder Fiction, Detective and mystery fiction",acbk,namys,Floating,mag,05/01/2020,1
2719990,As you like it / William Shakespeare ; edited by Jonathan Bate and Eric Rasmussen ; introduction by Jonathan Bate.,"Shakespeare, William, 1564-1616","0812969227, 9780812969221",2010.,"Modern Library,","Shakespeare William 1564 1616 As you like it, Shakespeare William 1564 1616 Stage history, Young women England Drama, Exile Punishment England Drama, Courts and courtiers Drama, England Drama, Comedies",acbk,nanf,,glk,11/01/2020,1
3196473,"Your healthy pregnancy with thyroid disease : a guide to fertility, pregnancy, and postpartum wellness / Dana Trentinia and Mary Shomon.","Trentini, Dana","0738218677, 9780738218670",2016.,"Da Capo Press,","Pregnancy, Hypothyroidism Pregnancy",acbk,nanf,,net,07/01/2020,1
2259336,Merlin and the making of the king / retold by Margaret Hodges ; illustrated by Trina Schart Hyman.,"Hodges, Margaret, 1911-2005",082341647X,[2004],"Holiday House,","Arthur King Legends Juvenile literature, Merlin Legendary character Legends Juvenile literature, Arthurian romances Adaptations Juvenile literature, Folklore England Juvenile literature, Knights and knighthood Folklore",jcbk,ccfft,,cen,02/01/2020,3
2932514,How to slowly kill yourself and others in America : essays / Kiese Laymon.,"Laymon, Kiese","1932841776, 9781932841770",[2013],"Agate,","Laymon Kiese, African American novelists Biography, African American teachers Biography, Jackson Miss Biography",acbk,nanf,,gwd,11/01/2020,1
3162804,Freedom in Congo Square / by Carole Boston Weatherford ; illustrated by R. Gregory Christie.,"Weatherford, Carole Boston, 1956-","1499801033, 9781499801033",[2016],"Little Bee Books,","African Americans Louisiana New Orleans History Juvenile literature, African Americans Louisiana New Orleans Social life and customs Juvenile literature, Stories in rhyme, Congo Square New Orleans La History Juvenile literature, New Orleans La History Juvenile literature",jcbk,ncnf,,dth,06/01/2020,1
700101,Pass of the North : four centuries on the Rio Grande / by C.L. Sonnichsen.,"Sonnichsen, C. L. (Charles Leland), 1901-1991",,1968-1980.,"Texas Western Press,",Rio Grande Valley Colo Mexico and Tex History,arbk,caref,,cen,11/01/2020,1
3509013,88 days to any goal : how to create crazy success fast / Dr. Rollan Roberts.,"Roberts, Rollan","1492680508, 9781492680505",[2019],"Simple Truths, an imprint of Sourcebooks,","Success, Goal Psychology, Self actualization Psychology, Self help publications",acbk,nanew,,uni,06/01/2020,1
3197683,Penguin problems / by Jory John ; illustrated by Lane Smith.,"John, Jory","0375974652, 0553513370, 9780375974656, 9780553513370",2016.,"Random House,","Penguins Juvenile fiction, Humorous stories",jcbk,ccpic,,cen,06/01/2020,3
2902519,"Hunters, carvers, & collectors : the Chauncey C. Nash collection of Inuit art / Maija M. Lutz ; foreword by Leslie Boyd Ryan ; photographs by Mark Craig.","Lutz, Maija M.","0873654072, 9780873654074",[2012],"Peabody Museum Press, Harvard University,","Nash Chauncey Cushing 1884 1968 Art collections, Peabody Museum of Archaeology and Ethnology, Inuit art",acbk,canf,,cen,05/01/2020,1
3480586,Mumbo gumbo murder / Laura Childs with Terrie Farley Moran.,"Childs, Laura","0451489578, 9780451489579",2019.,"Berkley Prime Crime,","Bertrand Carmela Fictitious character Fiction, Murder Investigation Fiction, New Orleans La Fiction, Jazz festivals Louisiana New Orleans Fiction, Detective and mystery fiction",acbk,namys,Floating,swt,03/01/2020,1
3394490,We're pregnant! : the first-time dad's pregnancy handbook : everything you need to know for your partner & baby / Adrian Kulp ; foreword by Heather B. Armstrong ; illustrations by Jeremy Nguyen.,"Kulp, Adrian","1939754682, 9781939754684",2018.,"Rockridge Press,","Fathers Handbooks manuals etc, Pregnancy, Fatherhood, Childbirth",acbk,canf,,cen,02/01/2020,2
1349667,Flower garden / written by Eve Bunting ; illustrated by Kathryn Hewitt.,"Bunting, Eve, 1928-","0152023720, 0152287760, 9780152023720, 9780152287764",[1994],"Harcourt Brace Jovanovich,","Gardening Juvenile fiction, Parent and child Juvenile fiction, Birthdays Juvenile fiction, African Americans Juvenile fiction, Stories in rhyme",jcbk,ncpic,,nga,04/01/2020,1
2907074,Resurgent antisemitism : global perspectives / edited by Alvin H. Rosenfeld.,,"0253008786, 9780253008787",[2013],"Indiana University Press,",Antisemitism History 21st century Congresses,acbk,canf,,cen,12/01/2020,2
3356667,Built : the hidden stories behind our structures / Roma Agrawal.,"Agrawal, Roma, 1983-","1408870363, 1635570220, 1635570239, 9781408870365, 9781635570229, 9781635570236",2018.,"Bloomsbury,","Structural engineering Popular works, Building Popular works",acbk,nanf,,lcy,02/01/2023,1
3191076,The midnight star / Marie Lu.,"Lu, Marie, 1984-","0399167854, 9780399167850",[2016],"G.P. Putnam's Sons, an imprint of Penguin Group (USA),","Dystopias Juvenile fiction, Ability Juvenile fiction, Mutation Biology Juvenile fiction, Secret societies Juvenile fiction, Revenge Juvenile fiction, Quests Expeditions Juvenile fiction, Young adult fiction, Paranormal fiction, Fantasy fiction",acbk,nyfic,,net,01/01/2020,1
2572700,British atlas : maps and charts accompanying the case of Great Britain.,Alaskan Boundary Tribunal,,1904.,"G.P.O.,","Alaska Boundaries Canada Maps, Canada Boundaries Alaska Maps, British Columbia Boundaries Alaska Maps",arbk,cavalo,,cen,09/01/2020,1
3465601,Spy : a novel / Danielle Steel.,"Steel, Danielle","0399179445, 9780399179440",[2019],"Delacorte Press,","World War 1939 1945 Fiction, Women spies Fiction, Historical fiction, Spy fiction",acbk,nafic,,lcy,03/01/2020,1
195904,"Lawyers pictorial register, King County, Washington /prepared by Seattle-King County Bar Association.",Seattle-King County Bar Association,,1972-76.,"The Association,","Lawyers Washington State King County Portraits, Lawyers Washington State Seattle Portraits, Judges Washington State King County Portraits, Judges Washington State Seattle Portraits",arbk,casea,,cen,12/01/2020,1
2671510,Trixie & Jinx / Dean Koontz ; illustrated by Janet Cleland.,"Koontz, Dean R. (Dean Ray), 1945-","0399251979, 9780399251979",2010.,"G.P. Putnam's Sons,","Stories in rhyme Juvenile fiction, Best friends Fiction, Friendship Fiction, Golden retriever Juvenile fiction, Dachshunds Juvenile fiction, Dogs Fiction",jcbk,ncpic,,nga,04/01/2020,1
2557979,Angel's pain / Maggie Shayne.,"Shayne, Maggie","1597229008, 9781597229005",2009.,"Wheeler Pub.,","Vampires Fiction, Revenge Fiction, Large type books, Romantic suspense fiction, Romance fiction, Paranormal fiction",acbk,cs1malf,,cen,12/01/2020,1
3378613,Someone else's shoes / Ellen Wittlinger.,"Wittlinger, Ellen","1580897495, 9781580897495",[2018],"Charlesbridge,","Families Juvenile fiction, Broken homes Juvenile fiction, Depression Mental Juvenile fiction, Cousins Juvenile fiction, Missing persons Juvenile fiction, Friendship Juvenile fiction, Family life Fiction, Divorce Fiction, Depression Mental Fiction, Cousins Fiction, Missing persons Fiction, Friendship Fiction",jcbk,ncfic,,bea,02/01/2020,1
2725340,Life of the party : a political press tart bares all / Lisa Baron.,"Baron, Lisa","080653415X, 9780806534152",[2011],"Citadel Press,","Baron Lisa, Christian Coalition Party, Political campaigns United States, Political participation",acbk,canf,,cen,08/01/2020,1
3064493,Ukraine / by Deborah Kent.,"Kent, Deborah","0531212513, 9780531212516",2015.,"Children's Press, an Imprint of Scholastic Inc.,","Ukraine Juvenile literature, Ukraine History Juvenile literature, Ukraine Civilization Juvenile literature",jcbk,ncnf,,wts,03/01/2020,1
3410050,Chí Phèo / Nam Cao.,"Nam Cao, 1914-1951,","6042030612, 9786042030618",2017.,"Nhà Xuất Bản Kim Đồng,","Short stories Vietnamese, Short stories",acbk,naln,,idc,07/01/2020,1
3447571,"Cheer up, Mr. Widdicombe / Evan James.","James, Evan","1501199617, 1501199625, 9781501199615, 9781501199622",2019.,"Atria Books,","Married people Fiction, Families Fiction, Puget Sound Wash Fiction, Domestic fiction",acbk,nafic,,wts,09/01/2020,1
3481736,They will have to die now : Mosul and the fall of the caliphate / James Verini.,"Verini, James","0393652475, 9780393652475",[2019],"W.W. Norton & Company, Inc.,","IS Organization, Mosul Iraq Politics and government 21st century, Iraq Politics and government 2003",acbk,canew,,cen,11/01/2020,1
3174947,"Otter : hello, sea friends! / by Sam Garton.","Garton, Sam","0062366602, 0062366610, 9780062366603, 9780062366610",[2016],"Balzer + Bray, an imprint of HarperCollinsPublishers,","Marine animals Juvenile fiction, Otters Juvenile fiction, Teddy bears Juvenile fiction, Schools Juvenile fiction, Individuality Juvenile fiction, Friendship Juvenile fiction",jcbk,ncrdr,,mon,10/01/2020,1
3481283,Beat the clock / by Herman Parish ; pictures by Lynne Avril.,"Parish, Herman","0062935178, 0062935186, 0062961810, 9780062935175, 9780062935182, 9780062961815",[2019],"Greenwillow Books, an imprint of HarperCollinsPublishers,","Amelia Bedelia Fictitious character Juvenile fiction, Friendship Juvenile fiction, Schools Juvenile fiction, Time capsules Juvenile fiction",jcbk,ncef,,col,07/01/2020,1
2944779,"All the songs : the story behind every Beatles release / Jean-Michel Guesdon & Philippe Margotin ; preface by Patti Smith ; Scott Freiman, consulting editor.","Guesdon, Jean-Michel","1579129528, 9781579129521",[2013],"Black Dog & Leventhal Publishers,","Beatles, Rock music Great Britain 1961 1970 History and criticism, Rock music Writing and publishing Great Britain",acbk,nanf,,swt,09/01/2020,1
731608,"Enku, master carver.","Dotzenko, Grisha F.",,[1976],"Kodansha International Ltd.,","Enku 1632 1695, Wood carvers",acbk,canf,,cen,01/01/2020,1
3489671,Tomie DePaola's Christmas tree book / [Tomie DePaola].,"DePaola, Tomie, 1934-2020,","0823442381, 9780823442386",[2019],"Holiday House,","Christmas trees Juvenile literature, Christmas Juvenile literature, Families Juvenile literature, Instructional and educational works, Picture books",jcbk,nchol,,dth,09/01/2020,1
1671692,The art of Thomas Wilmer Dewing : beauty reconfigured / Susan A. Hobbs with an essay by Barbara Dayer Gallati.,"Hobbs, Susan, 1945-","1560986239, 1560986247",1996.,"Smithsonian Institution Press,",Dewing Thomas Wilmer 1851 1938 Exhibitions,acbk,canf,,cen,01/01/2020,1
3480913,"Pumpkin orange, pumpkin round / by Rosanna Battigelli ; illustrated by Tara Anderson.","Battigelli, Rosanna","1772780928, 9781772780925",[2019],"Pajama Press,","Pumpkin Juvenile fiction, Cats Juvenile fiction, Halloween Juvenile fiction, Picture books",jcbk,nchol,,bro,10/01/2020,1
2393132,Laughing in the dark : a comedian's journey through depression / Chonda Pierce.,"Pierce, Chonda","1582296413, 9781582296418",[2007],"Howard Books,","Pierce Chonda Mental health, Depressed persons Tennessee Nashville Anecdotes, Humorists American 20th century Anecdotes",acbk,canf,,cen,04/01/2020,1
3447538,A snapshot of murder / Frances Brody.,"Brody, Frances","1643850962, 9781643850962",2019.,"Crooked Lane,","Shackleton Kate Fictitious character Fiction, Murder Investigation Fiction, Yorkshire England Fiction, Detective and mystery fiction, Historical fiction",acbk,namys,Floating,uni,06/01/2020,1
3449632,Before you were born / by Deborah Kerbel ; illustrated by Suzanne Del Rizzo.,"Kerbel, Deborah","1772780820, 9781772780826",2019.,"Pajama Press,","Picture books, Stories in rhyme",jcbk,ncpic,,bro,10/01/2020,1
3472522,"From the ashes : my story of being Métis, homeless, and finding my way / Jesse Thistle.","Thistle, Jesse","1982101210, 9781982101213",2019.,"Simon & Schuster,","Thistle Jesse, M‚tis Biography, Cree Indians Canada Biography, Homeless persons Canada Biography, Addicts Canada Biography, Autobiographies",acbk,canew,,cen,02/01/2020,1
